id,author,author_channel_id,comment,likes,published_at,parent_id,video_title
UgwgD6kgUcTFQ0fMOiV4AaABAg,@SHEA_PRO_NETWORKS,UCE22igYOcSe2q-oUN-S53vQ,“And u can’t catch for shit” 😂😂😂😂😂,0,2025-02-11T14:44:29Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxffdicRguQyolKgel4AaABAg,@WarriorsCyber,UCe5gseUia1JM5Q5Z1hwY4zQ,beast come do this in kenya.....,0,2025-02-10T07:07:51Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwczT6ABvv27Sr0rXJ4AaABAg,@gulcifci4523,UCuNMV2qhjqt7tgcHKKQkZXg,Ngl Kai was cold,0,2025-02-09T19:03:32Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzlzIInRIhHKY8ZISR4AaABAg,@alexandru-i9z,UCe5jmd4EgJcqQNTi4sZwz7A,kai locked in at last part,0,2025-02-09T14:39:55Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxVgzT4xhbL-VY9uQd4AaABAg,@Morg100,UCWMPjuPzJjCfdPwfGxNH0uA,"15:53 “aww thanks for keep counting Chris, that’s pretty d*ck suck of you” 😂😂😂😂😂",0,2025-02-09T06:57:41Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyhGfTcSXLXYQ7ZcI94AaABAg,@hottoddygaming,UCSZgmYdDz92MjeH-lDH3fdw,"@mrbeast
 ""eVeRyOnE iS wIpInG OuT"" hahaha",0,2025-02-09T05:59:54Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwMQDGHRbpFDD53se94AaABAg,@DrFripzy,UC_qbwc5LLS6iRXzOKRLIpow,duke was so chill att the start,0,2025-02-08T21:48:46Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugyu9j4Sp092wUOkW0J4AaABAg,@tinevimbochihota1835,UCy0A0kY1r317TkSmaezQP0g,l love the video so much that l am going to donate some cash if kai you are seeing this or your group just know keep on posting the videos,1,2025-02-08T16:03:35Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugz7kcIZwwJOTQri1xJ4AaABAg,@bishford6342,UCWjULrM-1ADERqTwGauvwMw,Na agent is bigger than fanum,0,2025-02-08T12:42:51Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwOMAyJYrbmX48ssPl4AaABAg,@Ryanramsay-z2o,UCYoZEy5bxMYpJx4scRaCrxw,He should let children do this it would be so funny 😆,0,2025-02-08T04:26:11Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugyuk3hzgOVDD9KDyfV4AaABAg,@JenaroTinoco,UCvEP66ekz-Csm1DJ7FF4LkQ,hi,0,2025-02-08T00:56:52Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxJIMadRkoU5iuveHt4AaABAg,@QuavonHogan-e5u,UCIWSXl2EZD9fLUuqfSRfNFw,Mr beast cuss I didn’t know he cuss,0,2025-02-07T17:59:39Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzzEuCDHLzyvHy3JFx4AaABAg,@zaiphoria11,UCWpmTvKPNYfp845VrG3dEPg,I've never heard Mr. Beast swear 😂,0,2025-02-07T13:19:46Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzuUC7b56pAZsejkoR4AaABAg,@Mr.KOMBAT-vd4ko,UCvlCbtlfoqI2a2qsWlkIjHw,Bro it’s was so unfair to the rest of the gang cuz duke played highschool footballs and was in the military but yet he still got cooked by a short streamer 😂,0,2025-02-06T15:48:56Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwXGqDZ8yDRsDm66Qd4AaABAg,@AlexHenry-d8w,UCbQxaqZwU-zRf_Gg8Q8ahkw,And you can’t catch for shi 😂😂😂,0,2025-02-06T01:43:13Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugx-gFzfPmisDf7WT-t4AaABAg,@BesimeYasar,UCb04LEODcGd7H-kVIcblhgg,"Wait i just realized the whole A.M.P if black😅



















































Im not _______",0,2025-02-05T21:11:29Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugwk1wa-sFyQfycgnOh4AaABAg,@kamvitrus,UC8TmliIFusuTT7RGUEO-xow,23:10  I didn’t expect that smooth run from kai. Good job,0,2025-02-05T17:27:28Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugxp27NgSKNFtMZRDH94AaABAg,@KoketsoPhillip,UC0vu7CmyvZ4-3b019w1pwpg,😂😂,0,2025-02-04T20:11:28Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugytm14vahgMG80UeFd4AaABAg,@Wheeato,UCMgkgYxVABwvfhp6rfuw2ew,Duke gripping the BALLS for dear life is crazy,0,2025-02-04T18:10:10Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyGzU0AiOl4yFcyH494AaABAg,@Armandosrandomgamesandvids,UC1QA21EaCRzzagml1kyWIjQ,23:11 is crazy,0,2025-02-03T20:46:07Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyNaWVtIof640Hgs3J4AaABAg,@Funnylimbsfishing,UCG9eABDV7QxONWPFpQcoyOw,The first time mrbeast has ever said shit,0,2025-02-03T20:20:08Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugz26g7EAG1w-bbZPPR4AaABAg,@josephgravelle8287,UC9S80HVD_h86BOkicgD-oOQ,23:39 Dukes speech hyped Kai up for the W,0,2025-02-03T04:47:43Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw5dwlUXeJfMQv1meB4AaABAg,@josephgravelle8287,UC9S80HVD_h86BOkicgD-oOQ,Anyone else that grew up with a rope swing laughing at how hard they are making this on themselves? 17:50,2,2025-02-03T04:41:16Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgykN2QeBfa6DdYY8194AaABAg,@7.RazorCrest.7,UCFN06wNnjtFIoV9Pp3SWf-w,Speed did the best 👌,0,2025-02-03T03:15:18Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyasZGIiUgYzZpRPo94AaABAg,@NolanTurnbull-f7n,UCgS_m9_FNPksysmASUebIUA,"Your effort doesn’t go unnoticed, great job.",0,2025-02-02T20:15:23Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyXLSYMs1TR86iI6LR4AaABAg,@NkululekoZulu-p5z,UCS17y4eP9PBeVzCRpWuL_bQ,😂😂😂😂😂 Mr beast actually said go rest damn balls,0,2025-02-02T14:02:37Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzK1WbDT8adJ2ihBrB4AaABAg,@Spyropher,UCnCN1VyDKdgoeNzbGa4pyZA,My toxic trait is thinking I clear these easily,0,2025-02-02T06:52:16Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugyk_wOATS1IoqfH7ZR4AaABAg,@yuh3-e4z,UC4mFwe_dYJfGtQIeJFpXNJg,duke dennis is just so perfect,0,2025-02-02T01:00:27Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugyk0DqTnBXTilPk8H54AaABAg,@lovecat20rn,UCRZFwKKT2aKDDoj2Pe9xhTw,Never realised how fat agent is,0,2025-02-01T19:23:18Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugyd0J7BeTFyZIRbFLx4AaABAg,@gloryegbert,UC5qrR_qvEp50LmVMF5w2koA,Kai is such a lucky chap.😂,0,2025-02-01T08:17:16Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgztZdqptkOAelsOK6p4AaABAg,@Meetups-jmcv,UCcNoupTKlTV7ZwRDvSfYJSw,did this ever happen?,0,2025-02-01T05:11:01Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzoiXPpaF_CKW4QByV4AaABAg,@terrybone1187,UCH2boaCO_Hryrx23Xfzc0tQ,perfect example that u just got to say fuck it and go 😂😂,0,2025-01-31T20:14:02Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugxxq_GW27ONRZMoBN14AaABAg,@SkyeHughes-k6v,UCbmPPaU6F-Dpw-4uNTRKOuw,I enjoy your videos so much! I live in the UK. Thank you for the laugh you give me! 💖😊,0,2025-01-31T14:43:26Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwKBycg4akLaBHorxl4AaABAg,@FlyingTurkmen,UCvRHo32OWZnKJACSlDtk5xw,"With 5ppl, fatt skinny small? How fair is it",0,2025-01-31T10:24:20Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwE8u-U3HOm8n_Z9ht4AaABAg,@Dee-h6t4r,UCitKypUpBJrsb-vs_asbroQ,Hi mr beast I am 60 in July . I am a disabled lady. You are the first person I have subscribed to. I enjoy your videos so much I live in the  uk . Thank you for the laughter you give to me .,12,2025-01-31T09:40:49Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzYfV61rvCuLy7Opsl4AaABAg,@antonmani4069,UCdTYqlLQPlVT0B1p0IaASRg,you know what else is massive,0,2025-01-30T20:38:07Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugzj2jHT65Zpm2IqIOh4AaABAg,@jordanjones4178,UCBkVq87c59wpb23klH7IKlw,"Duke “u can’t throw for shit”
Beast throws a low dime pass “ and you can’t catch for shit”🤣🤣🤣💀",0,2025-01-30T19:32:41Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxjrhAdax5gMgJ5cg14AaABAg,@jokonjonkon80,UCoHE-YN93bK9QtZIpnKJt3A,7:57,0,2025-01-30T08:36:37Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzsMXCEnOuQUklewpF4AaABAg,@blueseaturtle6031,UCkFTbDZnDDGOmGMENABBAvg,"""Go rest them balls, thanks for coming out"" - Mr. Beast",0,2025-01-30T01:06:31Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxmfK034s68sg79VEJ4AaABAg,@IlovedogsDOGGIES-r9g,UC-4eiikgxsqsSN1W4-wwd5A,Bro is literal Spider-Man in real life,0,2025-01-30T00:47:04Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzmerGkUndTAWwH1JV4AaABAg,@AwaLo-z3c,UCkdmWH0d-TEttP2i-Y8O_3A,"Duke : mr beast you can’t catch for shit 
Mr beast: and you can’t throw for Shit",0,2025-01-29T21:07:31Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgymUtSgznOhS9fgyzN4AaABAg,@OwenBanda-pq5du,UC8WKb2J2R_Rv_u7hEOt_rGQ,Please Mr beast I will love to be on one of your shows so much am from Africa Zambia 🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲🇿🇲,1,2025-01-29T20:15:04Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyFYnbMl2lzkZcGgQt4AaABAg,@pauletterejouis4738,UCu2I2Sd4BrYJUyj0Ckx_PMQ,Nobody gonna talk about the fact when fanum tried running head on in the first obstacle then breaking his nuts in the process 🤣🤣🤣,3,2025-01-28T22:59:35Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyziRXpSaIlAOLg2VB4AaABAg,@shaelynngamble5712,UC2n3hx9XsLZ8kbH3ByBLcvA,Why kai remind me of woah Vicky but on speed,0,2025-01-28T18:31:36Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxWDBf8yKfAAHev5Nh4AaABAg,@wanted_GAMING07,UCwxaC9fqlirC4_GJVcPLyHA,i will do this easily lol 😂 😂,0,2025-01-28T09:36:30Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyF3gC33DtCPsEsMPZ4AaABAg,@Sammy98742,UCxmEh7E7n0RMTWwxLS2jP6w,Top comment is gay,0,2025-01-28T08:55:24Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyfNM_EECor2sz8YFp4AaABAg,@Liluzei,UCxITi2a2hM34tR8vgcVrrIA,since when did jimmy cuss?,0,2025-01-28T03:35:25Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwsEp2__21yooU88aN4AaABAg,@Officiall-Illm0nk,UCcDwEnN6JoI_Img1-ZCyDgA,Ngl I think I’d win this,0,2025-01-27T22:17:56Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugzy2O8tOqBOkzhQyMt4AaABAg,@Officiall-Illm0nk,UCcDwEnN6JoI_Img1-ZCyDgA,18:17 you can tell there the most athletic,1,2025-01-27T22:10:48Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwDVfOmSpQhAC_3__h4AaABAg,@Officiall-Illm0nk,UCcDwEnN6JoI_Img1-ZCyDgA,Bro Duke my fav ngl from amp and Kai,0,2025-01-27T22:04:15Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugy_kbsFmWImPhqtQ-d4AaABAg,@margaretnjeri1362,UCj8l_0U-dowQ-sHHNa69WvQ,😅😅😅,0,2025-01-27T19:07:15Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxAr4RHGoa9UEUx5Wx4AaABAg,@jazzie_jazzie12332,UCmeQGsYwG72gX3oYD5NzbjA,"Duke:you Mrbeast you can't throw some shit
Mrbeast:alright and you can't catch for shit *bro just swore*",0,2025-01-27T11:51:21Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwjKVeti7g8C1f1z_94AaABAg,@daveshore8076,UCwKvK-eD4IrbiZhL9v5x-1g,Did Mr beast swear?,0,2025-01-27T06:49:13Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw_FFH2dA9Gj-cERLJ4AaABAg,@LeightonMosley,UCKjSWw2oKi_6zCt6bwc55ZQ,I just realized Mr.beast cussed,0,2025-01-27T06:41:39Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugy9VDq_uEpCgC2IXhF4AaABAg,@suellamalachi3320,UCe3J3MIpzqCtrT0_8Br5P8w,-9:25 and you can't catch for shit BRO WHAAAAAAT SIENCE WHEN DID HE EVER SWEAR,1,2025-01-26T18:41:07Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw2jizx89RPNEvRdkJ4AaABAg,@Rociiotorres_rodrii,UC2izVUGRI9IrsgNTki9yiog,Agent was too funny😂,0,2025-01-25T23:28:07Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzB25VDFehFSY1-JgJ4AaABAg,@ultrainstinct1085,UCGF3ArQp6Q4NLDZuGBh2Zvg,24:57 Diddy shot,15,2025-01-25T21:21:14Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugzv37-fq1n-wn8BTtx4AaABAg,@e.w.6622,UCQS4iIIqJR_5pWr5n5SZZhA,Yo where Ray at,0,2025-01-25T17:05:14Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgybjMyL_ngudKcn7694AaABAg,@AdamPierpoint-ip7ku,UC7-SbWA0lH-0zW9PuH0swtA,AMP is my initials..,0,2025-01-25T04:56:26Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyJu-6Zl_kK_qdP7w94AaABAg,@wsg8504,UCQyVY4WWD_KMptSGZ9GlZqA,Wow how  many N boms have I heard? Type of nigga I am. Type of nigga  this type of nigga that. It needs to stop,0,2025-01-25T00:11:57Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwALx1bKc4-CUqBQyd4AaABAg,@donutkidH1,UCQg5AejKuXpUXyWvIonqVOw,"when fanums balls got squished, the thing i thought of: orbeez being squished FU🤬🤬",0,2025-01-24T23:05:36Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzMyAg8u8RTX-CfD7x4AaABAg,@PatrickMullins-i9x,UCWJkkwzXFzOr7I0WN4AhORA,Love what yall do,0,2025-01-24T19:25:18Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugxpbi_aczu5zJLnOmd4AaABAg,@redtopsalee,UCSBI4kVqz2aw-ex0tf9SYcg,How can you not call them monkeys !😂,0,2025-01-24T13:50:25Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzW5QaoK3Gr1TeOVWV4AaABAg,@candy49493,UCqjWYUmp354VXzL28Xhj1MQ,Nahh mr Beast saying the bads words crazy,0,2025-01-24T04:10:04Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxiZtIvaLgpY_CFCWB4AaABAg,@ardennemcfarlane7023,UCTefsSJMuJ0U9s6mr4o7b2Q,duke tryna get up right after kai was HILARIOUSSSS,0,2025-01-23T23:07:10Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyuO0Pj0poSL0CDIhx4AaABAg,@ardennemcfarlane7023,UCTefsSJMuJ0U9s6mr4o7b2Q,THIS IS HILARIOUSSS,0,2025-01-23T23:05:40Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw_l1F8Iwqxo9Lb-aZ4AaABAg,@Omelete4Brain,UCrH5tqZ3-yQnmxU1HYyDlag,"Man my momma got diagnosed with second stage breast cancer , this would’ve helped us 
I loved this video, Kai’s final challenge made me forget about it for a second",0,2025-01-23T18:27:25Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugzhmgk2cfNQ3jSaG3V4AaABAg,@RichardAyco,UCI16l0pvxEkMEUfqmP8eUCw,"Hi mr.beast I hope this message finds you well. I'm reaching out because I find myself in a challenging financial situation and could really use some help. If you have any advice, resources, or support you could offer, I would greatly appreciate it. Your assistance would mean a lot to me during this time. I'm always watching your videos since day 1 and I hope that more blessings comes to you so that you can help other people who really need your help❤️

Thank you for considering my message. Richard",0,2025-01-23T16:48:49Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugy955drwMnvCYeFFUl4AaABAg,@GeorgeMcGuire-b6p,UCHBKj6juX9zI51lpjH6UlQw,21:47 that was disgusting,0,2025-01-22T21:14:57Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxH18Cw49GODwb7rP14AaABAg,@GeorgeMcGuire-b6p,UCHBKj6juX9zI51lpjH6UlQw,20:07 glaze is crazy,3,2025-01-22T21:13:02Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyUY7OeGN3OzVBxs7x4AaABAg,@KhalieyahDavis,UCKqDH5oLcBluip9rTbP4xYw,Duke did them  and Kai,0,2025-01-22T03:51:32Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxRgE9Ft9Q07rHdDQ54AaABAg,@KhalieyahDavis,UCKqDH5oLcBluip9rTbP4xYw,I’m a fannnn,0,2025-01-22T03:51:20Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyOPEwi2ESqfXNRAi94AaABAg,@KhalieyahDavis,UCKqDH5oLcBluip9rTbP4xYw,"Kai was funny when agent said get fit then ,Ike me lol",0,2025-01-22T03:51:09Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwRan9x3cDM5bSAupB4AaABAg,@ZX10R-t1l,UCfihEvaClWwXZ2ANdbAAfpw,😂😂😂😂,1,2025-01-21T07:51:27Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzOkiuyZuUmiLsE8Wl4AaABAg,@devon421lamontagne4,UCG7QRpkeoJlAKIsBe9Oa4wA,This a rip off of a show called wipe out,0,2025-01-21T05:06:47Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxtQ0DWZAGWGzzB0C54AaABAg,@TataiJux,UCEIR1aT6UdI3ebv9FevVLRw,5:26.AJ shut the frogg up!!,0,2025-01-20T06:36:08Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzyrDtXFf_IpwRMPRF4AaABAg,@hamstergal12,UCFz1t6GUL-oo8S31SsUDZeQ,where is ray at,0,2025-01-20T03:19:11Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwdxXbu607k_DOEUql4AaABAg,@NigelKhan-d4w,UCvyW2Q_-VWyQV1-pacGXDTw,Balls and all's,0,2025-01-19T13:33:06Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugx4SHXcdDDECT4i5BB4AaABAg,@Pikabo,UCiCMv-OFLto0kuKQxGgdfng,u know what else is massive?,0,2025-01-19T13:01:25Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxL2eNCjtCErg99eER4AaABAg,@Aliyahmarin-v8w,UCIsgdBZeRD5XQcG_uSctQCw,he said the n word,0,2025-01-19T05:42:26Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw5zT2MZIficVerVLd4AaABAg,@BozoBrainAnimates,UCsDBPk1ItQ1MnMytPKgW49Q,"Not only did duke use his hands, he fell too",1,2025-01-19T04:01:37Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwWHm_9K7qLd9DHZg54AaABAg,@ThatoSephelane,UCU-3wc7xnrvVv7pAzZd_O8Q,This is entertaining,0,2025-01-18T23:26:16Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwRUA448-5asSvw9qB4AaABAg,@issachernandez6369,UCHlntIW3DxDVOHfxnz2ZnRg,Dyǹ6jffhm guy and I'm going on that game,0,2025-01-18T21:22:05Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzqFWh15Uk71JPaMqx4AaABAg,@shadowender9061,UCQX5GRs1tmPeFkgKVOnl4PA,0:05 Yk else is massive,0,2025-01-18T19:17:05Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyDiQ07p4ZAKlhcVMZ4AaABAg,@shadowender9061,UCQX5GRs1tmPeFkgKVOnl4PA,Yo yk what else is massive? 0:04,0,2025-01-18T19:15:55Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxBBd5DhErj5iEup8Z4AaABAg,@ogestrada1346,UCOqoX_JaSOg-zLywtmYK5ew,I thought Kai scared of heights 💀,0,2025-01-18T13:26:44Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyeZdwZlhWptTmj5W94AaABAg,@emilioescobedo1980,UCngbidW-956NA3ujq6xzrCw,First time I heard Mr beast cuss bra 😂😂,0,2025-01-18T08:50:40Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugz3FydNNzccWqBYqDx4AaABAg,@Nut3ll4_YUM,UClNfcjo5sbrMFvRTVt5Gwsg,"15:34 yea, this channel with Mr beast is much more different than Mr beast’s actual channel",0,2025-01-18T01:30:31Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyA106nS3FrUwFyHYB4AaABAg,@alexandruberariu8118,UCIyhg1g0Olitm4q1K6Kg-LA,😂😂😂,0,2025-01-17T21:49:24Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugxzszxz7suYXVMC75l4AaABAg,@BlueBlock2,UCBO7l3RvpBKHjZLvRkfHDnw,Amp got a free edit from mr beast,0,2025-01-17T05:04:40Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugwb2SJdKRuiuU-zYnh4AaABAg,@BigPopba,UCfMS764OmPAUAcuzCkc2Beg,Of course they need lifeguards,1,2025-01-16T22:19:19Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyNLItPe39xxfFPWwN4AaABAg,@ARBWOODGLOBAL,UCmuytBL8WtYCKFLLg5cCIUw,"love the idea but just goons bruv, focused too much on what they think is algorithm , time changes
give me a job
plz thnx",0,2025-01-16T20:39:35Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxjnKqzvEI9f67ZjDR4AaABAg,@wafers4us,UCocPXLEY6f4YqvVDxHc3g9w,lets see if he knows how to swim is crazy,0,2025-01-16T01:53:03Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugz11FFA4-2y284YyvN4AaABAg,@00Frogson,UCZjz_JEY037rfaHUW1-SaTQ,11:21 is so wild h0w did bro miss,0,2025-01-16T01:17:57Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwzdmI3IQBBCOsAz4d4AaABAg,@HyperClips-t4f,UC0kqWJcvxNtNRA7FWmheJWQ,I wish there was more of this!,1,2025-01-15T10:37:55Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgylaOu10cOWgMh8Rbx4AaABAg,@FrostMagee,UCJOpjDK2fzpFmAhbjavFR1Q,15:30 lol 15:30,0,2025-01-15T03:18:44Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugxf-5bQwDCD0R2j8j54AaABAg,@winwin6476,UCNZf4-SGnIIkUGr1WfgU7sw,This  is  amp fall gay bro,0,2025-01-15T01:55:30Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgwPKMf-S6d_vTY5ooN4AaABAg,@_Fern,UCq1ZmdibS4MBbFJLZNULxEw,One of the best AMP videos,0,2025-01-15T00:55:21Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw8qBYWCQehtfZoFeB4AaABAg,@Luccsnsmsmjw,UCn6VH16hcGVhRKhh4mpgkRQ,Hey Speed ronaldo sucks messi is better he has won a world cup sui hasent ggced*ey,0,2025-01-14T11:03:20Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugy-8BpOBcIXTeDJzd54AaABAg,@Luccsnsmsmjw,UCn6VH16hcGVhRKhh4mpgkRQ,Your chunky,0,2025-01-14T11:02:21Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxFH0G6UOr_GrEHk854AaABAg,@BenBrown-n4r,UCErcyM4WwvirbsbskdfF8oQ,duke Dennis is the perfect athlete kai Cenat is the perfect lab rats,0,2025-01-14T03:39:58Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgyAx5TTj-T2lyFm8YB4AaABAg,@MilesHaines-i5r,UCd5Ma9jBIJWvlxBHviEfcBw,Did you say massive,0,2025-01-14T02:12:54Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxzmQppMoE9LwX8Zjp4AaABAg,@WorldGlows,UC8Zs5nkvaM5WuDZY-Wp4Ixg,I like you I like your games with me I should like in this grade to LP,0,2025-01-13T03:07:32Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
Ugw_z9w9VnA2uH16DAh4AaABAg,@xerxesgames,UC7FyzQHG4p7OBCGOZe5Cmww,15:35 Mr beast casually swearing,46,2025-01-12T22:36:14Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzDnKBSBZvhvzkoI214AaABAg,@rylandozier3018,UC9mWvwqCDfaYkduyAWRZBdA,"I did not hear jimmy say ""lets see if he can swim"" LMAO",0,2025-01-12T14:11:03Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgygVanOz3h1fSGi-3N4AaABAg,@imjustatoinywittleboi,UCpCqi9f-GjWaBUsMGgo7eMw,unc's so old that he know the basics of jumping running and rope swinging,0,2025-01-12T12:13:51Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgxZXEQ_Tc3251BMBaV4AaABAg,@Lineshaft,UCzmooQxgHJzDMzNEVD6h_ug,😂😂😂😂,0,2025-01-12T10:45:33Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
UgzGJfCbNhlrWpDHD5d4AaABAg,@Lineshaft,UCzmooQxgHJzDMzNEVD6h_ug,😂😂😂😂😂😂,0,2025-01-12T09:47:01Z,,AMP EXTREME OBSTACLE COURSE WITH MRBEAST
